"","date","z_minus_3","z_minus_2","z_minus_1","z_0","z_1","z_2","z_3","Y"
"63",1935-03-01,NA,NA,NA,NA,NA,NA,NA,-0.031554
"64",1935-04-01,NA,NA,NA,NA,NA,NA,NA,0.096393
"65",1935-05-01,NA,NA,NA,NA,NA,NA,NA,0.038035
"66",1935-06-01,NA,NA,NA,NA,NA,NA,NA,0.070433
"67",1935-07-01,NA,NA,NA,NA,NA,NA,NA,0.083714
"68",1935-08-01,NA,NA,NA,NA,NA,NA,NA,0.026469
"69",1935-09-01,NA,NA,NA,NA,NA,NA,NA,0.025426
"70",1935-10-01,NA,NA,NA,NA,NA,NA,NA,0.071703
"71",1935-11-01,NA,NA,NA,NA,NA,NA,NA,0.051743
"72",1935-12-01,NA,NA,NA,NA,NA,NA,NA,0.039787
"73",1936-01-01,NA,NA,NA,NA,NA,NA,NA,0.071732
"74",1936-02-01,NA,NA,NA,NA,NA,NA,NA,0.022361
"75",1936-03-01,NA,NA,NA,NA,NA,NA,NA,0.023829
"76",1936-04-01,NA,NA,NA,NA,NA,NA,NA,-0.077788
"77",1936-05-01,NA,NA,NA,NA,NA,NA,NA,0.052906
"78",1936-06-01,NA,NA,NA,NA,NA,NA,NA,0.032242
"79",1936-07-01,NA,NA,NA,NA,NA,NA,NA,0.073342
"80",1936-08-01,NA,NA,NA,NA,NA,NA,NA,0.013924
"81",1936-09-01,NA,NA,NA,NA,NA,NA,NA,0.004717
"82",1936-10-01,NA,NA,NA,NA,NA,NA,NA,0.076081
"83",1936-11-01,NA,NA,NA,NA,NA,NA,NA,0.010566
"84",1936-12-01,NA,NA,NA,NA,NA,NA,NA,-0.00383
"85",1937-01-01,NA,NA,NA,NA,NA,NA,NA,0.036548
"86",1937-02-01,NA,NA,NA,NA,NA,NA,NA,0.018283
"87",1937-03-01,NA,NA,NA,NA,NA,NA,NA,-0.003611
"88",1937-04-01,NA,NA,NA,NA,NA,NA,NA,-0.080946
"89",1937-05-01,NA,NA,NA,NA,NA,NA,NA,-0.006299
"90",1937-06-01,NA,NA,NA,NA,NA,NA,NA,-0.054103
"91",1937-07-01,NA,NA,NA,NA,NA,NA,NA,0.098691
"92",1937-08-01,NA,NA,NA,NA,NA,NA,NA,-0.051383
"93",1937-09-01,NA,NA,NA,NA,NA,NA,NA,-0.14001
"94",1937-10-01,NA,NA,NA,NA,NA,NA,NA,-0.102922
"95",1937-11-01,NA,NA,NA,NA,NA,NA,NA,-0.084489
"96",1937-12-01,NA,NA,NA,NA,NA,NA,NA,-0.045828
"97",1938-01-01,NA,NA,NA,NA,NA,NA,NA,0.012163
"98",1938-02-01,NA,NA,NA,NA,NA,NA,NA,0.065757
"99",1938-03-01,NA,NA,NA,NA,NA,NA,NA,-0.254006
"100",1938-04-01,NA,NA,NA,NA,NA,NA,NA,0.142567
"101",1938-05-01,NA,NA,NA,NA,NA,NA,NA,-0.039973
"102",1938-06-01,NA,NA,NA,NA,NA,NA,NA,0.253519
"103",1938-07-01,NA,NA,NA,NA,NA,NA,NA,0.074838
"104",1938-08-01,NA,NA,NA,NA,NA,NA,NA,-0.025901
"105",1938-09-01,NA,NA,NA,NA,NA,NA,NA,0.016732
"106",1938-10-01,NA,NA,NA,NA,NA,NA,NA,0.07886
"107",1938-11-01,NA,NA,NA,NA,NA,NA,NA,-0.025607
"108",1938-12-01,NA,NA,NA,NA,NA,NA,NA,0.04481
"109",1939-01-01,NA,NA,NA,NA,NA,NA,NA,-0.070406
"110",1939-02-01,NA,NA,NA,NA,NA,NA,NA,0.039192
"111",1939-03-01,NA,NA,NA,NA,NA,NA,NA,-0.134721
"112",1939-04-01,NA,NA,NA,NA,NA,NA,NA,-0.006611
"113",1939-05-01,NA,NA,NA,NA,NA,NA,NA,0.069457
"114",1939-06-01,NA,NA,NA,NA,NA,NA,NA,-0.06191
"115",1939-07-01,NA,NA,NA,NA,NA,NA,NA,0.11131
"116",1939-08-01,NA,NA,NA,NA,NA,NA,NA,-0.067451
"117",1939-09-01,NA,NA,NA,NA,NA,NA,NA,0.181067
"118",1939-10-01,NA,NA,NA,NA,NA,NA,NA,-0.016887
"119",1939-11-01,NA,NA,NA,NA,NA,NA,NA,-0.040532
"120",1939-12-01,NA,NA,NA,NA,NA,NA,NA,0.028177
"121",1940-01-01,-0.00850049753148332,-0.0084999110989997,-0.00849404902384846,-0.00843565302417502,-0.00787393727714688,-0.00402327104564779,0.00230587785625191,-0.035927
"122",1940-02-01,0.0124207989380096,0.0124199386364932,0.0124113440939698,0.0123262392652765,0.0115522103474687,0.00771003498002256,0.00415101746052502,0.013139
"123",1940-03-01,0.00258916674350689,0.00258920607553998,0.00258959832010297,0.00259341800559858,0.00262396622455686,0.0027718205098789,0.00317946299784003,0.013561
"124",1940-04-01,-0.00481572230054788,-0.00481513088889547,-0.00480922419695074,-0.00475088631678577,-0.00423015482972384,-0.0015973510926006,0.0018617140025683,-0.004478
"125",1940-05-01,0.00572943401982147,0.00572916028997652,0.00572642522460531,0.00569929666098531,0.00544946258214322,0.00418794281041934,0.0031467895403649,-0.23128
"126",1940-06-01,-0.000278160227179156,-0.000278073998496527,-0.000277212880402902,-0.00026871525876494,-0.000192925461681581,0.000230492229542285,0.000938901507275552,0.083035
"127",1940-07-01,0.00197910864488005,0.00197918151284703,0.00197990940027038,0.00198708428949511,0.00205047751090752,0.00239532058816507,0.00298522907564964,0.03299
"128",1940-08-01,0.00227843925851382,0.00227848403186532,0.00227893094184618,0.00228331675552685,0.00232090183886004,0.00253246543444443,0.00298627341730125,0.035521
"129",1940-09-01,0.00633312601008116,0.0063328184902866,0.0063297461179019,0.00629929724457242,0.0060208324582639,0.00465096444383942,0.0035396867940501,0.014221
"130",1940-10-01,0.00858017619512187,0.00857988871189189,0.00857701547150432,0.00854844562437485,0.00827886524369181,0.00669463256374316,0.0049129200487517,0.041468
"131",1940-11-01,0.0153632619415793,0.0153631766179648,0.0153623151643558,0.0153528741537849,0.0151933172375597,0.0125832069976758,0.00717442266630818,-0.029431
"132",1940-12-01,0.0069878762671376,0.00698765884697022,0.00698548709457778,0.00696401250115864,0.00677197522682188,0.00595852205618587,0.00553135172546039,0.002927
"133",1941-01-01,0.00595917267968433,0.0059591775976954,0.00595922567997015,0.00595960009750934,0.00595631371508367,0.00590516561194369,0.0060519715986424,-0.045455
"134",1941-02-01,0.00443616462961025,0.00443621079010999,0.00443667144463779,0.00444118713297918,0.00447949553580216,0.0046865907895489,0.00512101496164593,-0.004629
"135",1941-03-01,0.0047059238768072,0.00470580721487886,0.00470464271197599,0.00469320310912166,0.00459660945995947,0.00429019465778718,0.00427360416928815,0.008772
"136",1941-04-01,-0.00979333118340467,-0.00979203422250964,-0.00977907765783595,-0.0096508056135974,-0.00848510023964043,-0.00258908500254518,0.00354034614282471,-0.062052
"137",1941-05-01,-0.0026800022163626,-0.00267937046058455,-0.00267305960040554,-0.00261060936096258,-0.00204431514913799,0.0008986869346204,0.00434826881168057,0.013184
"138",1941-06-01,0.0047146416389485,0.00471473194857169,0.00471563395029364,0.00472454322046716,0.00480488266222895,0.00529798185396983,0.00620583931617498,0.058851
"139",1941-07-01,0.00551599399311368,0.00551599578494521,0.0055160130543368,0.00551612710838264,0.00551352350474738,0.00549682003445321,0.0056836587379964,0.056806
"140",1941-08-01,0.00968822720687228,0.00968798084447756,0.00968551857885702,0.00966103377807772,0.00943095766173419,0.00819317408582148,0.00708455224531536,-0.001213
"141",1941-09-01,0.0138364809575198,0.013835797604823,0.0138289707448911,0.0137613615941468,0.0131461115269872,0.010108014391848,0.00735913002791294,-0.007451
"142",1941-10-01,-0.00177833695374766,-0.00177691280413462,-0.00176268504974266,-0.00162232108251422,-0.000387642488600227,0.00477486405723792,0.00847437051006181,-0.064602
"143",1941-11-01,0.00886112702727181,0.00886095044019388,0.00885918805536715,0.00884190441105132,0.00869681248092082,0.00817431333914064,0.00796868695192239,-0.024916
"144",1941-12-01,0.00934101312543514,0.00934098766427228,0.00934073093181029,0.00933795997981555,0.00929698975735663,0.00892031725259444,0.00864253054812797,-0.038943
"145",1942-01-01,0.00941947265486546,0.00941949748751918,0.00941974439402339,0.00942207284337825,0.00943513700443516,0.00940569725110107,0.00942896417587275,0.022076
"146",1942-02-01,0.0104359098817238,0.0104358789224168,0.0104355684198865,0.0104323748444121,0.0103949579634243,0.0101032832490861,0.00985157738016158,-0.017747
"147",1942-03-01,0.00722359114747553,0.00722379126533743,0.00722578940185328,0.00724547349521193,0.00741746601063819,0.00819867757607838,0.00903196714127987,-0.064168
"148",1942-04-01,0.00503148798275967,0.00503188768692699,0.00503588005223878,0.00507534423237596,0.0054301829307444,0.00722008173229307,0.00921917366300766,-0.038088
"149",1942-05-01,-0.00102660032816729,-0.00102551797020382,-0.00101470590225179,-0.000907721437769182,6.06126283242468e-05,0.00491439744414185,0.00994624112790901,0.070039
"150",1942-06-01,0.00821356341317744,0.00821387289872794,0.00821696608860659,0.00824773103880706,0.00853979583479897,0.0103953444023211,0.0129644225267638,0.023344
"151",1942-07-01,0.011138188879304,0.0111384922737523,0.0111415216278049,0.011171366553212,0.0114316600987806,0.0125543392511486,0.0135786981615859,0.035731
"152",1942-08-01,-0.0148043530238936,-0.0148016569962305,-0.014774729222766,-0.0145086614920038,-0.0121331561571121,-0.00116035945352303,0.00871837758480893,0.015046
"153",1942-09-01,-0.0136827071599585,-0.0136817615689308,-0.0136722993297801,-0.0135770793316053,-0.0125924563477653,-0.00526955315196625,0.00493192598289215,0.032149
"154",1942-10-01,0.027490211355222,0.0274859481919487,0.0274434835861992,0.0270347767111681,0.0240330597002327,0.0153976737712263,0.00932758086837939,0.067567
"155",1942-11-01,0.0104522940311144,0.0104514887631244,0.0104434698624233,0.010366516586901,0.00982376583542661,0.00898207115482565,0.00960332646716939,-0.004692
"156",1942-12-01,0.0121041513445028,0.0121029793173239,0.0120913273320549,0.0119812824010479,0.0112973151495219,0.0104366425667703,0.0103026046740258,0.057237
"157",1943-01-01,0.0203902606988949,0.0203883434580106,0.0203692352893954,0.0201843022388667,0.0187649103940747,0.0141903032720648,0.0109014708229959,0.072134
"158",1943-02-01,0.0236827137071566,0.0236819704060332,0.0236745267150552,0.0235991158547907,0.0228076190360487,0.0177410750182041,0.012057384614421,0.058203
"159",1943-03-01,0.0388668193194369,0.0388649912379737,0.0388467292839286,0.0386659508329423,0.0370109333214872,0.0276205237592929,0.0157620886813537,0.059104
"160",1943-04-01,0.0131731225252516,0.0131731466960285,0.0131733853302028,0.0131754791531662,0.0131772926107956,0.0130140709912785,0.0128905856612405,0.003288
"161",1943-05-01,0.00885753558343439,0.00885760632235658,0.00885831082046184,0.00886507987185052,0.00891402066004708,0.00906749159380477,0.00936107082356438,0.052398
"162",1943-06-01,0.019945142728115,0.0199441341075004,0.0199340590127392,0.0198344083737307,0.0189368707069021,0.0144711120246937,0.00964409997522706,0.021389
"163",1943-07-01,0.0141608618030424,0.0141603514145923,0.0141552560945822,0.0141051417758756,0.0136726218045062,0.011543844886376,0.0084417527176566,-0.053392
"164",1943-08-01,0.00272253699218557,0.00272307183425967,0.00272841124427521,0.0027809266548309,0.00323501563689996,0.00525150511405115,0.00726849630967139,0.015932
"165",1943-09-01,-0.00146831780725834,-0.00146756754912662,-0.00146007137961571,-0.00138574692874284,-0.000702466536143182,0.00279287226964161,0.0061577280692627,0.027198
"166",1943-10-01,0.0106587069479298,0.0106584690062794,0.0106560925279569,0.0106326211064599,0.0104255149804862,0.00952700723176006,0.00843830103603696,-0.01195
"167",1943-11-01,-0.0143678559415129,-0.0143649524803683,-0.0143359656286895,-0.0140507812779321,-0.0115921898711098,-0.00143424525483071,0.00698304949285512,-0.067352
"168",1943-12-01,-0.0143510480855418,-0.0143494210977934,-0.0143331635414648,-0.0141718163276161,-0.0126759681840386,-0.00455165326884808,0.00486153501606133,0.070005
"169",1944-01-01,0.00126329085261872,0.00126390482253349,0.00127003785698638,0.00133071049599027,0.00187896640659948,0.00453569814272737,0.00706554361963501,0.018322
"170",1944-02-01,-0.0206081090376827,-0.0206045364126085,-0.0205688729886975,-0.0202183922617465,-0.017228350540147,-0.00543263850722692,0.00452342951632904,0.006179
"171",1944-03-01,0.00726388515546844,0.00726013128959184,0.00722272149351541,0.00686108165160273,0.0042056042287403,0.000498009891921027,0.0050973666761643,0.021113
"172",1944-04-01,0.0237548581791872,0.023749930001944,0.0237010099269499,0.0232432093488275,0.0200786687465496,0.0108829552761467,0.00719538091724058,-0.012727
"173",1944-05-01,0.00803167790414907,0.00802633616550756,0.00797406867319969,0.00754711025205121,0.00634403074702053,0.00598760740140936,0.00683202838492674,0.048541
"174",1944-06-01,0.00186843737102281,0.00188055478886827,0.0019997731770201,0.00302542028061759,0.00700618964609695,0.00815351157227572,0.00793316439087139,0.054274
"175",1944-07-01,0.0205370892305354,0.0205384210589789,0.0205514800889363,0.0206590564931508,0.0206652351433149,0.0154815115725689,0.00987785401829762,-0.01977
"176",1944-08-01,0.0238007742209685,0.0237946421925816,0.0237341707805641,0.0232010605443757,0.0204983572978136,0.0144345386680074,0.0103203850140304,0.0144
"177",1944-09-01,0.0180574141664888,0.0180500304905087,0.0179783477183043,0.0174359273380679,0.016642617085721,0.0142587489613192,0.0101210694028371,-0.000892
"178",1944-10-01,-0.00344680096136084,-0.00344448954362592,-0.00342152658843916,-0.00320352159959457,-0.00132047333994885,0.00605864390057202,0.00894183898276342,0.002135
"179",1944-11-01,-0.00206411314181589,-0.00206249159314468,-0.0020465180785462,-0.00190564628840868,-0.000914493558838945,0.0042843064239754,0.00855709799322597,0.017027
"180",1944-12-01,0.00644768613183215,0.0063804741501793,0.00574957160162056,0.00205643994177285,0.000732401092853664,0.00671594604050641,0.00871839019346831,0.044578
"181",1945-01-01,0.00996177599270801,0.00992747541309741,0.00960397794737555,0.00750970627157899,0.00370399186564104,0.00588827643548447,0.00876087588943962,0.011601
"182",1945-02-01,-0.000872875923458457,-0.000839360663686326,-0.000510416938013871,0.00217419933193506,0.00912592610380203,0.0103248487068397,0.0098700700686253,0.069272
"183",1945-03-01,0.0306452307325408,0.0306379454355406,0.0305698635256456,0.0301212670114014,0.0275740442375998,0.0189947691783142,0.0121201809315674,-0.041885
"184",1945-04-01,0.0319586681064489,0.0318780201306785,0.0311071217104845,0.0256843090474402,0.014287002599803,0.0118280664932931,0.010946802004523,0.090224
"185",1945-05-01,0.00694245316928213,0.0069397106017246,0.00691301415987873,0.00671307450327579,0.00663827366624639,0.00845205140584039,0.0100472479250548,0.019741
"186",1945-06-01,0.0106189541983448,0.0106177478133045,0.0106057046695441,0.0105005980325435,0.0102706570915262,0.0103349676834298,0.0102837716483156,0.00218
"187",1945-07-01,0.0094948206694378,0.00949232152307498,0.00946828076868365,0.00929245023137123,0.00889009684982698,0.0089192972266548,0.00947687001064243,-0.021839
"188",1945-08-01,0.014985459589088,0.0149807086812015,0.0149340623206528,0.014544477879202,0.013073089879968,0.0105589209222759,0.00905339421923278,0.059552
"189",1945-09-01,-0.00842740667272581,-0.00842862352426104,-0.00843980312556617,-0.00847242034601459,-0.00697557868070622,0.00135590599014404,0.00781271618935122,0.046061
"190",1945-10-01,0.0396972148875274,0.039693127143907,0.0396520896756424,0.0392338486820531,0.0354155693139729,0.0207140172394822,0.0109888528257391,0.030515
"191",1945-11-01,0.0086758871981733,0.0086777421875312,0.00869689872277919,0.00892467987356572,0.0110726220693709,0.0129768238879441,0.0099007708653949,0.04475
"192",1945-12-01,0.0389655310722486,0.0389584064987048,0.0388876026495452,0.0382168643598744,0.0335672941075156,0.0214562658997964,0.011391075025285,0.010833
"193",1946-01-01,0.00681961107119713,0.0068186883531087,0.00681015587386553,0.00676996397730472,0.00705207975500988,0.00796056931964237,0.00849747276698475,0.069204
"194",1946-02-01,0.00841414449555216,0.00841219126382491,0.00839356790030904,0.00826743294408681,0.00811410736213635,0.0082067054661339,0.00846826003107449,-0.065471
"195",1946-03-01,0.00825644345743723,0.00825405818633651,0.00823106008554587,0.00805992131893003,0.0076193528517759,0.00739102622398045,0.00769401863254084,0.048818
"196",1946-04-01,0.00829425202815566,0.00829195146420193,0.00826977870123492,0.00810533439723736,0.00769256477692716,0.00753337768044234,0.00789379290862775,0.035448
"197",1946-05-01,0.00968151491478615,0.00967924337403008,0.00965733896612527,0.00949392328562663,0.00905783255705923,0.00874646688397213,0.0089040927080373,0.028485
"198",1946-06-01,0.0118394394995008,0.0118375638211174,0.0118193617752904,0.0116762394182938,0.0111327022243976,0.00981908184618551,0.00892609760154432,-0.035589
"199",1946-07-01,0.00938462462520907,0.00938209355495928,0.00935772818826898,0.0091776515625791,0.00868918703769512,0.00816497981517459,0.00815060274137292,-0.02765
"200",1946-08-01,0.00788421999886997,0.00788190565122578,0.00785958890493754,0.00769340690509571,0.00726118700756991,0.00697966022147247,0.00723307065001698,-0.069155
"201",1946-09-01,0.00691191150657853,0.00690953398561767,0.0068866116639586,0.00671605906492229,0.00627828201835707,0.00608972026919852,0.00649246660426485,-0.104413
"202",1946-10-01,0.00545181885665726,0.00544969638356661,0.00542925388796515,0.00527857051134802,0.00492103576126868,0.00491220437373126,0.00551537743839342,-0.005936
"203",1946-11-01,0.00492672876294634,0.00492455014670376,0.00490353341478406,0.00474674775070889,0.00434894286314912,0.00424839927812734,0.00482182102661323,-0.004101
"204",1946-12-01,0.00421328060330827,0.00421093107191394,0.00418827021070805,0.00402001988444904,0.00362957494077394,0.0037696540181197,0.00462659278250003,0.046518
"205",1947-01-01,0.00442526237119032,0.00442281223029954,0.00439920100627698,0.00422588756827259,0.00388515568685505,0.00426360970522855,0.00510432060091629,0.021713
"206",1947-02-01,0.0261054460757103,0.0260989769686136,0.0260351374816254,0.0254553121273318,0.0217710187033451,0.0129198928715709,0.00670129850892439,-0.008607
"207",1947-03-01,-0.00228334304452043,-0.00227740426103264,-0.00222002739900712,-0.0017684227335626,0.000343461551191585,0.00425758707395677,0.00513983819747034,-0.015308
"208",1947-04-01,0.00501034929266949,0.00500817900711638,0.00498724351281411,0.00483141716227379,0.00444173243505838,0.00424366132397503,0.00469456336512477,-0.03986
"209",1947-05-01,0.00377666007164426,0.0037745970068478,0.00375470431109558,0.00360928762278138,0.00337187251582676,0.00391343327538621,0.00493577034408021,-0.00129
"210",1947-06-01,-0.000558144598341762,-0.000561101898514328,-0.000589429954331543,-0.00078439475296914,-0.000825669483524,0.00160431172983303,0.00454123239363289,0.053691
"211",1947-07-01,0.0155819207241125,0.0155790742913607,0.0155513393423698,0.0153230132323216,0.0141180337297939,0.00989959555214592,0.00675098952180828,0.039272
"212",1947-08-01,0.0119503162562506,0.0119480569614036,0.0119261369689445,0.0117533235270909,0.0110400709570561,0.00861579156119343,0.00620616611563977,-0.023376
"213",1947-09-01,0.00385449779920241,0.00385265555291292,0.0038349993954547,0.00371034149451159,0.00353618925351245,0.00430307223956467,0.00557147023179496,-0.010528
"214",1947-10-01,0.0070906576547015,0.00708848497524077,0.00706757694632878,0.00691403888896096,0.00653985720582573,0.00641780617758189,0.00684953417220973,0.019978
"215",1947-11-01,0.0166458939843981,0.016643441432937,0.0166195836143922,0.0164255595806073,0.0154326024980303,0.0117902684311972,0.00868211748540197,-0.018233
"216",1947-12-01,0.00905880439542608,0.00905638182291098,0.00903301564297611,0.00885888985010565,0.00841880746247394,0.00823715034629445,0.0085056711604117,0.029984
"217",1948-01-01,0.0106170045874252,0.0106143811120219,0.0105890825183505,0.010400308821421,0.00988792209235283,0.00935521022566461,0.00923705908587828,-0.038443
"218",1948-02-01,0.00997268259870823,0.00997043144087069,0.00994867346422616,0.00978421427939859,0.00933266655602036,0.00887157857687576,0.00879857623144897,-0.040932
"219",1948-03-01,0.00894685125759789,0.00894455112944862,0.00892235834143513,0.00875594955995461,0.00829401473072152,0.00783759442489574,0.00785838560576283,0.08054
"220",1948-04-01,0.0125718327210459,0.0125694026058445,0.0125459538337069,0.0123703103631539,0.011879228630603,0.0112006228369616,0.0108126299422201,0.030021
"221",1948-05-01,0.00546201701660643,0.00546053947868279,0.00544649990516153,0.00535538174411117,0.00542443433375265,0.00722943816451675,0.00930732215767067,0.083214
"222",1948-06-01,0.0121264338089543,0.0121242387526416,0.0121030958969456,0.0119465287522888,0.0115315750661764,0.0110759896742437,0.0108670590617101,0.006765
"223",1948-07-01,0.00885228012434884,0.0088502537854287,0.00883078744085242,0.00869009819635331,0.00839305291595572,0.00838499822168962,0.00865941228172072,-0.053096
"224",1948-08-01,-0.00146409403973275,-0.00146509510923866,-0.00147440350816623,-0.00152014024859095,-0.00105012184914095,0.00271530998608426,0.00673956525111632,0.014639
"225",1948-09-01,0.00428211693296501,0.00428033838467434,0.00426333799505699,0.00414682558696185,0.00409332607770867,0.00556677099598685,0.00752129011955816,-0.027416
"226",1948-10-01,0.00144379753328839,0.00144268378589446,0.00143206951570493,0.0013634227412385,0.00150990802151069,0.0037868786910165,0.00684704404039121,0.069641
"227",1948-11-01,0.00935813342291966,0.00935577179901727,0.00933304113206804,0.00916484306075895,0.00868470910564375,0.00793602922957433,0.00758907602119832,-0.098732
"228",1948-12-01,0.00862076173163122,0.00861846090040748,0.00859622122909996,0.00842690762498727,0.00789647057669157,0.0070881616574342,0.00691223168712931,0.035552
"229",1949-01-01,0.000386403909876684,0.000384788587969754,0.000369421232967582,0.000269943209951251,0.000409006945604882,0.00295788441336128,0.00609299487465176,0.001676
"230",1949-02-01,0.00929973307583562,0.00929749512787604,0.00927583766354899,0.00910914437118948,0.00853820384329705,0.00751800736647047,0.00738640793268925,-0.032539
"231",1949-03-01,-0.0013144691626297,-0.00131531618306435,-0.00132317873660901,-0.00136075560268462,-0.000941011502454621,0.00229648119392421,0.00596066236609699,0.032981
"232",1949-04-01,-0.00426135339959008,-0.00426154015809508,-0.00426282597224623,-0.00423567891767276,-0.00322214109888792,0.00232434217100571,0.00722614890089688,-0.019591
"233",1949-05-01,0.00813826505432318,0.00813599076837667,0.0081140036178811,0.00794735123826861,0.00748581192255076,0.00729500225786008,0.00793536538698703,-0.030423
"234",1949-06-01,0.00975939707220368,0.00975713573245102,0.0097351765625127,0.00956076695778094,0.00884047660990456,0.00732932640693913,0.00717608451748059,0.000744
"235",1949-07-01,0.00738321040914662,0.00738075730756995,0.00735704971687635,0.00717846608544322,0.00672587029511144,0.00674185476067601,0.00757971274016454,0.061832
"236",1949-08-01,0.00758927462947933,0.00758686723341346,0.00756361826293221,0.00738890280819506,0.00692530521965679,0.00669102324183301,0.00722569033996665,0.0209
"237",1949-09-01,0.0234899230569474,0.0234875850928216,0.023464451703505,0.0232505944246889,0.021623312574846,0.014679983070416,0.00919157445903949,0.026515
"238",1949-10-01,-0.00412596624463687,-0.00412662541159079,-0.00413264414383017,-0.00415343374464682,-0.0035767411472986,0.000701624299212592,0.00566894516463745,0.02888
"239",1949-11-01,0.0146241576430227,0.0146224152963283,0.0146053647972476,0.0144605973966201,0.0136074958435787,0.0102324352390973,0.00768038512655945,0.019938
"240",1949-12-01,0.017915806922872,0.0179136671768757,0.0178925086302503,0.0176985867284766,0.0163011804191352,0.0111087458712988,0.00813414682287011,0.050084
